"Longitude(x)"	"Latitude(y)"	"Clytolaema_rubricauda"	"Heliodoxa_aurescens"	"Heliodoxa_branickii"	"Heliodoxa_gularis"	"Heliodoxa_imperatrix"	"Heliodoxa_jacula"	"Heliodoxa_leadbeateri"	"Heliodoxa_rubinoides"	"Heliodoxa_schreibersii"	"Heliodoxa_xanthogonys"	"Hylonympha_macrocerca"	"Sternoclyta_cyanopectus"
"351"	-68.25	10.15	0	0	0	0	0	0	1	0	0	0	0	0
"352"	-68.15	10.15	0	0	0	0	0	0	1	0	0	0	0	0
"353"	-68.05	10.15	0	0	0	0	0	0	1	0	0	0	0	0
"354"	-67.95	10.15	0	0	0	0	0	0	1	0	0	0	0	0
"355"	-67.85	10.15	0	0	0	0	0	0	1	0	0	0	0	0
"356"	-67.75	10.15	0	0	0	0	0	0	1	0	0	0	0	0
"357"	-67.65	10.15	0	0	0	0	0	0	1	0	0	0	0	0
"358"	-67.55	10.15	0	0	0	0	0	0	1	0	0	0	0	0
"359"	-67.45	10.15	0	0	0	0	0	0	1	0	0	0	0	0
"360"	-67.35	10.15	0	0	0	0	0	0	1	0	0	0	0	0
"361"	-67.25	10.15	0	0	0	0	0	0	1	0	0	0	0	0
"362"	-67.15	10.15	0	0	0	0	0	0	1	0	0	0	0	0
"363"	-67.05	10.15	0	0	0	0	0	0	1	0	0	0	0	0
"364"	-66.95	10.15	0	0	0	0	0	0	1	0	0	0	0	0
"365"	-66.85	10.15	0	0	0	0	0	0	1	0	0	0	0	0
"366"	-66.75	10.15	0	0	0	0	0	0	1	0	0	0	0	0
"367"	-66.65	10.15	0	0	0	0	0	0	1	0	0	0	0	0
"368"	-66.55	10.15	0	0	0	0	0	0	1	0	0	0	0	0
"369"	-66.45	10.15	0	0	0	0	0	0	1	0	0	0	0	0
"370"	-66.35	10.15	0	0	0	0	0	0	1	0	0	0	0	0
"371"	-66.25	10.15	0	0	0	0	0	0	1	0	0	0	0	0
"372"	-84.45	10.05	0	0	0	0	0	1	0	0	0	0	0	0
"373"	-84.05	10.05	0	0	0	0	0	1	0	0	0	0	0	0
"374"	-83.85	10.05	0	0	0	0	0	1	0	0	0	0	0	0
"375"	-83.75	10.05	0	0	0	0	0	1	0	0	0	0	0	0
"376"	-73.05	10.05	0	0	0	0	0	0	1	0	0	0	0	0
"377"	-72.95	10.05	0	0	0	0	0	0	1	0	0	0	0	0
"378"	-70.75	10.05	0	0	0	0	0	0	1	0	0	0	0	0
"379"	-70.65	10.05	0	0	0	0	0	0	1	0	0	0	0	0
"380"	-70.55	10.05	0	0	0	0	0	0	1	0	0	0	0	0
"381"	-70.45	10.05	0	0	0	0	0	0	1	0	0	0	0	0
"382"	-70.35	10.05	0	0	0	0	0	0	1	0	0	0	0	0
"383"	-70.25	10.05	0	0	0	0	0	0	1	0	0	0	0	1
"384"	-70.15	10.05	0	0	0	0	0	0	1	0	0	0	0	1
"385"	-70.05	10.05	0	0	0	0	0	0	1	0	0	0	0	1
"386"	-69.95	10.05	0	0	0	0	0	0	1	0	0	0	0	1
"387"	-69.85	10.05	0	0	0	0	0	0	1	0	0	0	0	1
"388"	-69.75	10.05	0	0	0	0	0	0	1	0	0	0	0	1
"389"	-69.65	10.05	0	0	0	0	0	0	1	0	0	0	0	1
"390"	-69.55	10.05	0	0	0	0	0	0	1	0	0	0	0	1
"391"	-69.45	10.05	0	0	0	0	0	0	1	0	0	0	0	1
"392"	-69.35	10.05	0	0	0	0	0	0	1	0	0	0	0	0
"393"	-69.25	10.05	0	0	0	0	0	0	1	0	0	0	0	0
"394"	-69.15	10.05	0	0	0	0	0	0	1	0	0	0	0	0
"395"	-69.05	10.05	0	0	0	0	0	0	1	0	0	0	0	0
"396"	-68.95	10.05	0	0	0	0	0	0	1	0	0	0	0	0
"397"	-67.05	10.05	0	0	0	0	0	0	1	0	0	0	0	0
"398"	-66.95	10.05	0	0	0	0	0	0	1	0	0	0	0	0
"399"	-66.85	10.05	0	0	0	0	0	0	1	0	0	0	0	0
"400"	-66.75	10.05	0	0	0	0	0	0	1	0	0	0	0	0
"401"	-66.65	10.05	0	0	0	0	0	0	1	0	0	0	0	0
"402"	-66.55	10.05	0	0	0	0	0	0	1	0	0	0	0	0
"403"	-66.45	10.05	0	0	0	0	0	0	1	0	0	0	0	0
"404"	-66.35	10.05	0	0	0	0	0	0	1	0	0	0	0	0
"405"	-83.95	9.95	0	0	0	0	0	1	0	0	0	0	0	0
"406"	-83.75	9.95	0	0	0	0	0	1	0	0	0	0	0	0
"407"	-73.15	9.95	0	0	0	0	0	0	1	0	0	0	0	0
"408"	-73.05	9.95	0	0	0	0	0	0	1	0	0	0	0	0
"409"	-72.95	9.95	0	0	0	0	0	0	1	0	0	0	0	0
"410"	-70.75	9.95	0	0	0	0	0	0	1	0	0	0	0	0
"411"	-70.65	9.95	0	0	0	0	0	0	1	0	0	0	0	0
"412"	-70.55	9.95	0	0	0	0	0	0	1	0	0	0	0	0
"413"	-70.45	9.95	0	0	0	0	0	0	1	0	0	0	0	0
"414"	-70.35	9.95	0	0	0	0	0	0	1	0	0	0	0	0
"415"	-70.25	9.95	0	0	0	0	0	0	1	0	0	0	0	1
"416"	-70.15	9.95	0	0	0	0	0	0	1	0	0	0	0	1
"417"	-70.05	9.95	0	0	0	0	0	0	1	0	0	0	0	1
"418"	-69.95	9.95	0	0	0	0	0	0	1	0	0	0	0	1
"419"	-69.85	9.95	0	0	0	0	0	0	1	0	0	0	0	1
"420"	-69.75	9.95	0	0	0	0	0	0	1	0	0	0	0	1
"421"	-69.65	9.95	0	0	0	0	0	0	1	0	0	0	0	1
"422"	-69.55	9.95	0	0	0	0	0	0	1	0	0	0	0	0
"423"	-69.45	9.95	0	0	0	0	0	0	1	0	0	0	0	0
"424"	-69.35	9.95	0	0	0	0	0	0	1	0	0	0	0	0
"425"	-69.25	9.95	0	0	0	0	0	0	1	0	0	0	0	0
"426"	-69.15	9.95	0	0	0	0	0	0	1	0	0	0	0	0
"427"	-69.05	9.95	0	0	0	0	0	0	1	0	0	0	0	0
"428"	-84.35	9.85	0	0	0	0	0	1	0	0	0	0	0	0
"429"	-84.25	9.85	0	0	0	0	0	1	0	0	0	0	0	0
"430"	-84.15	9.85	0	0	0	0	0	1	0	0	0	0	0	0
"431"	-84.05	9.85	0	0	0	0	0	1	0	0	0	0	0	0
"432"	-83.95	9.85	0	0	0	0	0	1	0	0	0	0	0	0
"433"	-73.25	9.85	0	0	0	0	0	0	1	0	0	0	0	0
"434"	-73.15	9.85	0	0	0	0	0	0	1	0	0	0	0	0
"435"	-73.05	9.85	0	0	0	0	0	0	1	0	0	0	0	0
"436"	-70.65	9.85	0	0	0	0	0	0	1	0	0	0	0	0
"437"	-70.55	9.85	0	0	0	0	0	0	1	0	0	0	0	0
"438"	-70.45	9.85	0	0	0	0	0	0	1	0	0	0	0	0
"439"	-70.35	9.85	0	0	0	0	0	0	1	0	0	0	0	1
"440"	-70.25	9.85	0	0	0	0	0	0	1	0	0	0	0	1
"441"	-70.15	9.85	0	0	0	0	0	0	1	0	0	0	0	1
"442"	-70.05	9.85	0	0	0	0	0	0	1	0	0	0	0	1
"443"	-69.95	9.85	0	0	0	0	0	0	1	0	0	0	0	1
"444"	-69.85	9.85	0	0	0	0	0	0	1	0	0	0	0	1
"445"	-69.75	9.85	0	0	0	0	0	0	1	0	0	0	0	1
"446"	-69.65	9.85	0	0	0	0	0	0	1	0	0	0	0	0
"447"	-69.55	9.85	0	0	0	0	0	0	1	0	0	0	0	0
"448"	-69.45	9.85	0	0	0	0	0	0	1	0	0	0	0	0
"449"	-69.35	9.85	0	0	0	0	0	0	1	0	0	0	0	0
"450"	-69.25	9.85	0	0	0	0	0	0	1	0	0	0	0	0
"451"	-84.15	9.75	0	0	0	0	0	1	0	0	0	0	0	0
"452"	-84.05	9.75	0	0	0	0	0	1	0	0	0	0	0	0
"453"	-83.95	9.75	0	0	0	0	0	1	0	0	0	0	0	0
"454"	-83.85	9.75	0	0	0	0	0	1	0	0	0	0	0	0
"455"	-83.65	9.75	0	0	0	0	0	1	0	0	0	0	0	0
"456"	-83.55	9.75	0	0	0	0	0	1	0	0	0	0	0	0
"457"	-83.45	9.75	0	0	0	0	0	1	0	0	0	0	0	0
"458"	-83.25	9.75	0	0	0	0	0	1	0	0	0	0	0	0
"459"	-73.35	9.75	0	0	0	0	0	0	1	0	0	0	0	0
"460"	-73.25	9.75	0	0	0	0	0	0	1	0	0	0	0	0
"461"	-73.15	9.75	0	0	0	0	0	0	1	0	0	0	0	0
"462"	-73.05	9.75	0	0	0	0	0	0	1	0	0	0	0	0
"463"	-70.55	9.75	0	0	0	0	0	0	1	0	0	0	0	0
"464"	-70.45	9.75	0	0	0	0	0	0	1	0	0	0	0	0
"465"	-70.35	9.75	0	0	0	0	0	0	1	0	0	0	0	1
"466"	-70.25	9.75	0	0	0	0	0	0	1	0	0	0	0	1
"467"	-70.15	9.75	0	0	0	0	0	0	1	0	0	0	0	1
"468"	-70.05	9.75	0	0	0	0	0	0	1	0	0	0	0	1
"469"	-69.95	9.75	0	0	0	0	0	0	1	0	0	0	0	1
"470"	-69.85	9.75	0	0	0	0	0	0	1	0	0	0	0	1
"471"	-69.75	9.75	0	0	0	0	0	0	1	0	0	0	0	0
"472"	-69.65	9.75	0	0	0	0	0	0	1	0	0	0	0	0
"473"	-69.55	9.75	0	0	0	0	0	0	1	0	0	0	0	0
"474"	-69.45	9.75	0	0	0	0	0	0	1	0	0	0	0	0
"475"	-84.15	9.65	0	0	0	0	0	1	0	0	0	0	0	0
"476"	-83.95	9.65	0	0	0	0	0	1	0	0	0	0	0	0
"477"	-83.75	9.65	0	0	0	0	0	1	0	0	0	0	0	0
"478"	-83.65	9.65	0	0	0	0	0	1	0	0	0	0	0	0
"479"	-83.55	9.65	0	0	0	0	0	1	0	0	0	0	0	0
"480"	-83.35	9.65	0	0	0	0	0	1	0	0	0	0	0	0
"481"	-73.35	9.65	0	0	0	0	0	0	1	0	0	0	0	0
"482"	-73.25	9.65	0	0	0	0	0	0	1	0	0	0	0	0
"483"	-73.15	9.65	0	0	0	0	0	0	1	0	0	0	0	0
"484"	-70.55	9.65	0	0	0	0	0	0	1	0	0	0	0	0
"485"	-70.45	9.65	0	0	0	0	0	0	1	0	0	0	0	1
"486"	-70.35	9.65	0	0	0	0	0	0	1	0	0	0	0	1
"487"	-70.25	9.65	0	0	0	0	0	0	1	0	0	0	0	1
"488"	-70.15	9.65	0	0	0	0	0	0	1	0	0	0	0	1
"489"	-70.05	9.65	0	0	0	0	0	0	1	0	0	0	0	1
"490"	-69.95	9.65	0	0	0	0	0	0	1	0	0	0	0	0
"491"	-69.85	9.65	0	0	0	0	0	0	1	0	0	0	0	0
"492"	-69.75	9.65	0	0	0	0	0	0	1	0	0	0	0	0
"493"	-69.65	9.65	0	0	0	0	0	0	1	0	0	0	0	0
"494"	-69.55	9.65	0	0	0	0	0	0	1	0	0	0	0	0
"495"	-83.95	9.55	0	0	0	0	0	1	0	0	0	0	0	0
"496"	-83.85	9.55	0	0	0	0	0	1	0	0	0	0	0	0
"497"	-83.65	9.55	0	0	0	0	0	1	0	0	0	0	0	0
"498"	-83.25	9.55	0	0	0	0	0	1	0	0	0	0	0	0
"499"	-73.35	9.55	0	0	0	0	0	0	1	0	0	0	0	0
"500"	-73.25	9.55	0	0	0	0	0	0	1	0	0	0	0	0
"501"	-73.15	9.55	0	0	0	0	0	0	1	0	0	0	0	0
"502"	-70.55	9.55	0	0	0	0	0	0	1	0	0	0	0	0
"503"	-70.45	9.55	0	0	0	0	0	0	1	0	0	0	0	1
"504"	-70.35	9.55	0	0	0	0	0	0	1	0	0	0	0	1
"505"	-70.25	9.55	0	0	0	0	0	0	1	0	0	0	0	1
"506"	-70.15	9.55	0	0	0	0	0	0	1	0	0	0	0	1
"507"	-70.05	9.55	0	0	0	0	0	0	1	0	0	0	0	0
"508"	-69.95	9.55	0	0	0	0	0	0	1	0	0	0	0	0
"509"	-69.85	9.55	0	0	0	0	0	0	1	0	0	0	0	0
"510"	-69.75	9.55	0	0	0	0	0	0	1	0	0	0	0	0
"511"	-69.65	9.55	0	0	0	0	0	0	1	0	0	0	0	0
"512"	-83.75	9.45	0	0	0	0	0	1	0	0	0	0	0	0
"513"	-83.65	9.45	0	0	0	0	0	1	0	0	0	0	0	0
"514"	-83.55	9.45	0	0	0	0	0	1	0	0	0	0	0	0
"515"	-83.35	9.45	0	0	0	0	0	1	0	0	0	0	0	0
"516"	-83.25	9.45	0	0	0	0	0	1	0	0	0	0	0	0
"517"	-83.15	9.45	0	0	0	0	0	1	0	0	0	0	0	0
"518"	-73.35	9.45	0	0	0	0	0	0	1	0	0	0	0	0
"519"	-73.25	9.45	0	0	0	0	0	0	1	0	0	0	0	0
"520"	-73.15	9.45	0	0	0	0	0	0	1	0	0	0	0	0
"521"	-70.55	9.45	0	0	0	0	0	0	1	0	0	0	0	1
"522"	-70.45	9.45	0	0	0	0	0	0	1	0	0	0	0	1
"523"	-70.35	9.45	0	0	0	0	0	0	1	0	0	0	0	1
"524"	-70.25	9.45	0	0	0	0	0	0	1	0	0	0	0	1
"525"	-70.15	9.45	0	0	0	0	0	0	1	0	0	0	0	0
"526"	-70.05	9.45	0	0	0	0	0	0	1	0	0	0	0	0
"527"	-69.95	9.45	0	0	0	0	0	0	1	0	0	0	0	0
"528"	-69.85	9.45	0	0	0	0	0	0	1	0	0	0	0	0
"529"	-69.75	9.45	0	0	0	0	0	0	1	0	0	0	0	0
"530"	-83.75	9.35	0	0	0	0	0	1	0	0	0	0	0	0
"531"	-83.55	9.35	0	0	0	0	0	1	0	0	0	0	0	0
"532"	-83.45	9.35	0	0	0	0	0	1	0	0	0	0	0	0
"533"	-83.25	9.35	0	0	0	0	0	1	0	0	0	0	0	0
"534"	-83.15	9.35	0	0	0	0	0	1	0	0	0	0	0	0
"535"	-83.05	9.35	0	0	0	0	0	1	0	0	0	0	0	0
"536"	-82.95	9.35	0	0	0	0	0	1	0	0	0	0	0	0
"537"	-78.65	9.35	0	0	0	0	0	1	0	0	0	0	0	0
"538"	-78.55	9.35	0	0	0	0	0	1	0	0	0	0	0	0
"539"	-73.45	9.35	0	0	0	0	0	0	1	0	0	0	0	0
"540"	-73.35	9.35	0	0	0	0	0	0	1	0	0	0	0	0
"541"	-73.25	9.35	0	0	0	0	0	0	1	0	0	0	0	0
"542"	-73.15	9.35	0	0	0	0	0	0	1	0	0	0	0	0
"543"	-70.65	9.35	0	0	0	0	0	0	1	0	0	0	0	1
"544"	-70.55	9.35	0	0	0	0	0	0	1	0	0	0	0	1
"545"	-70.45	9.35	0	0	0	0	0	0	1	0	0	0	0	1
"546"	-70.35	9.35	0	0	0	0	0	0	1	0	0	0	0	1
"547"	-70.25	9.35	0	0	0	0	0	0	1	0	0	0	0	0
"548"	-70.15	9.35	0	0	0	0	0	0	1	0	0	0	0	0
"549"	-70.05	9.35	0	0	0	0	0	0	1	0	0	0	0	0
"550"	-69.95	9.35	0	0	0	0	0	0	1	0	0	0	0	0
"551"	-69.85	9.35	0	0	0	0	0	0	1	0	0	0	0	0
"552"	-83.25	9.25	0	0	0	0	0	1	0	0	0	0	0	0
"553"	-83.15	9.25	0	0	0	0	0	1	0	0	0	0	0	0
"554"	-83.05	9.25	0	0	0	0	0	1	0	0	0	0	0	0
"555"	-82.95	9.25	0	0	0	0	0	1	0	0	0	0	0	0
"556"	-82.85	9.25	0	0	0	0	0	1	0	0	0	0	0	0
"557"	-82.75	9.25	0	0	0	0	0	1	0	0	0	0	0	0
"558"	-79.35	9.25	0	0	0	0	0	1	0	0	0	0	0	0
"559"	-78.35	9.25	0	0	0	0	0	1	0	0	0	0	0	0
"560"	-73.45	9.25	0	0	0	0	0	0	1	0	0	0	0	0
"561"	-73.35	9.25	0	0	0	0	0	0	1	0	0	0	0	0
"562"	-73.25	9.25	0	0	0	0	0	0	1	0	0	0	0	0
"563"	-73.15	9.25	0	0	0	0	0	0	1	0	0	0	0	0
"564"	-70.75	9.25	0	0	0	0	0	0	0	0	0	0	0	1
"565"	-70.65	9.25	0	0	0	0	0	0	1	0	0	0	0	1
"566"	-70.55	9.25	0	0	0	0	0	0	1	0	0	0	0	1
"567"	-70.45	9.25	0	0	0	0	0	0	1	0	0	0	0	1
"568"	-70.35	9.25	0	0	0	0	0	0	1	0	0	0	0	0
"569"	-70.25	9.25	0	0	0	0	0	0	1	0	0	0	0	0
"570"	-70.15	9.25	0	0	0	0	0	0	1	0	0	0	0	0
"571"	-70.05	9.25	0	0	0	0	0	0	1	0	0	0	0	0
"572"	-83.65	9.15	0	0	0	0	0	1	0	0	0	0	0	0
"573"	-83.05	9.15	0	0	0	0	0	1	0	0	0	0	0	0
"574"	-82.95	9.15	0	0	0	0	0	1	0	0	0	0	0	0
"575"	-82.75	9.15	0	0	0	0	0	1	0	0	0	0	0	0
"576"	-82.65	9.15	0	0	0	0	0	1	0	0	0	0	0	0
"577"	-78.15	9.15	0	0	0	0	0	1	0	0	0	0	0	0
"578"	-78.05	9.15	0	0	0	0	0	1	0	0	0	0	0	0
"579"	-73.45	9.15	0	0	0	0	0	0	1	0	0	0	0	0
"580"	-73.35	9.15	0	0	0	0	0	0	1	0	0	0	0	0
"581"	-73.25	9.15	0	0	0	0	0	0	1	0	0	0	0	0
"582"	-73.15	9.15	0	0	0	0	0	0	1	0	0	0	0	0
"583"	-70.85	9.15	0	0	0	0	0	0	1	0	0	0	0	1
"584"	-70.75	9.15	0	0	0	0	0	0	1	0	0	0	0	1
"585"	-70.65	9.15	0	0	0	0	0	0	1	0	0	0	0	1
"586"	-70.55	9.15	0	0	0	0	0	0	1	0	0	0	0	1
"587"	-70.45	9.15	0	0	0	0	0	0	1	0	0	0	0	0
"588"	-70.35	9.15	0	0	0	0	0	0	1	0	0	0	0	0
"589"	-70.25	9.15	0	0	0	0	0	0	1	0	0	0	0	0
"590"	-70.15	9.15	0	0	0	0	0	0	1	0	0	0	0	0
"591"	-83.55	9.05	0	0	0	0	0	1	0	0	0	0	0	0
"592"	-82.95	9.05	0	0	0	0	0	1	0	0	0	0	0	0
"593"	-82.75	9.05	0	0	0	0	0	1	0	0	0	0	0	0
"594"	-82.65	9.05	0	0	0	0	0	1	0	0	0	0	0	0
"595"	-73.45	9.05	0	0	0	0	0	0	1	0	0	0	0	0
"596"	-73.35	9.05	0	0	0	0	0	0	1	0	0	0	0	0
"597"	-73.25	9.05	0	0	0	0	0	0	1	0	0	0	0	0
"598"	-73.15	9.05	0	0	0	0	0	0	1	0	0	0	0	0
"599"	-70.95	9.05	0	0	0	0	0	0	0	0	0	0	0	1
"600"	-70.85	9.05	0	0	0	0	0	0	1	0	0	0	0	1
"601"	-70.75	9.05	0	0	0	0	0	0	1	0	0	0	0	1
"602"	-70.65	9.05	0	0	0	0	0	0	1	0	0	0	0	1
"603"	-70.55	9.05	0	0	0	0	0	0	1	0	0	0	0	0
"604"	-70.45	9.05	0	0	0	0	0	0	1	0	0	0	0	0
"605"	-70.35	9.05	0	0	0	0	0	0	1	0	0	0	0	0
"606"	-70.25	9.05	0	0	0	0	0	0	1	0	0	0	0	0
"607"	-82.95	8.95	0	0	0	0	0	1	0	0	0	0	0	0
"608"	-82.85	8.95	0	0	0	0	0	1	0	0	0	0	0	0
"609"	-82.75	8.95	0	0	0	0	0	1	0	0	0	0	0	0
"610"	-82.65	8.95	0	0	0	0	0	1	0	0	0	0	0	0
"611"	-82.55	8.95	0	0	0	0	0	1	0	0	0	0	0	0
"612"	-78.75	8.95	0	0	0	0	0	1	0	0	0	0	0	0
"613"	-78.65	8.95	0	0	0	0	0	1	0	0	0	0	0	0
"614"	-77.95	8.95	0	0	0	0	0	1	0	0	0	0	0	0
"615"	-73.45	8.95	0	0	0	0	0	0	1	0	0	0	0	0
"616"	-73.35	8.95	0	0	0	0	0	0	1	0	0	0	0	0
"617"	-73.25	8.95	0	0	0	0	0	0	1	0	0	0	0	0
"618"	-73.15	8.95	0	0	0	0	0	0	1	0	0	0	0	0
"619"	-71.05	8.95	0	0	0	0	0	0	0	0	0	0	0	1
"620"	-70.95	8.95	0	0	0	0	0	0	1	0	0	0	0	1
"621"	-70.85	8.95	0	0	0	0	0	0	1	0	0	0	0	1
"622"	-70.75	8.95	0	0	0	0	0	0	1	0	0	0	0	1
"623"	-70.65	8.95	0	0	0	0	0	0	1	0	0	0	0	0
"624"	-70.55	8.95	0	0	0	0	0	0	1	0	0	0	0	0
"625"	-70.45	8.95	0	0	0	0	0	0	1	0	0	0	0	0
"626"	-70.35	8.95	0	0	0	0	0	0	1	0	0	0	0	0
"627"	-83.15	8.85	0	0	0	0	0	1	0	0	0	0	0	0
"628"	-82.95	8.85	0	0	0	0	0	1	0	0	0	0	0	0
"629"	-82.85	8.85	0	0	0	0	0	1	0	0	0	0	0	0
"630"	-82.75	8.85	0	0	0	0	0	1	0	0	0	0	0	0
"631"	-82.65	8.85	0	0	0	0	0	1	0	0	0	0	0	0
"632"	-82.55	8.85	0	0	0	0	0	1	0	0	0	0	0	0
"633"	-82.45	8.85	0	0	0	0	0	1	0	0	0	0	0	0
"634"	-82.35	8.85	0	0	0	0	0	1	0	0	0	0	0	0
"635"	-78.55	8.85	0	0	0	0	0	1	0	0	0	0	0	0
"636"	-78.45	8.85	0	0	0	0	0	1	0	0	0	0	0	0
"637"	-77.75	8.85	0	0	0	0	0	1	0	0	0	0	0	0
"638"	-73.45	8.85	0	0	0	0	0	0	1	0	0	0	0	0
"639"	-73.35	8.85	0	0	0	0	0	0	1	0	0	0	0	0
"640"	-73.25	8.85	0	0	0	0	0	0	1	0	0	0	0	0
"641"	-73.15	8.85	0	0	0	0	0	0	1	0	0	0	0	0
"642"	-71.25	8.85	0	0	0	0	0	0	0	0	0	0	0	1
"643"	-71.15	8.85	0	0	0	0	0	0	0	0	0	0	0	1
"644"	-71.05	8.85	0	0	0	0	0	0	1	0	0	0	0	1
"645"	-70.95	8.85	0	0	0	0	0	0	1	0	0	0	0	1
"646"	-70.85	8.85	0	0	0	0	0	0	1	0	0	0	0	1
"647"	-70.75	8.85	0	0	0	0	0	0	1	0	0	0	0	1
"648"	-70.65	8.85	0	0	0	0	0	0	1	0	0	0	0	0
"649"	-70.55	8.85	0	0	0	0	0	0	1	0	0	0	0	0
"650"	-70.45	8.85	0	0	0	0	0	0	1	0	0	0	0	0
"651"	-82.65	8.75	0	0	0	0	0	1	0	0	0	0	0	0
"652"	-82.55	8.75	0	0	0	0	0	1	0	0	0	0	0	0
"653"	-82.45	8.75	0	0	0	0	0	1	0	0	0	0	0	0
"654"	-82.35	8.75	0	0	0	0	0	1	0	0	0	0	0	0
"655"	-82.25	8.75	0	0	0	0	0	1	0	0	0	0	0	0
"656"	-78.45	8.75	0	0	0	0	0	1	0	0	0	0	0	0
"657"	-77.65	8.75	0	0	0	0	0	1	0	0	0	0	0	0
"658"	-73.45	8.75	0	0	0	0	0	0	1	0	0	0	0	0
"659"	-73.35	8.75	0	0	0	0	0	0	1	0	0	0	0	0
"660"	-73.25	8.75	0	0	0	0	0	0	1	0	0	0	0	0
"661"	-73.15	8.75	0	0	0	0	0	0	1	0	0	0	0	0
"662"	-73.05	8.75	0	0	0	0	0	0	1	0	0	0	0	0
"663"	-71.35	8.75	0	0	0	0	0	0	0	0	0	0	0	1
"664"	-71.25	8.75	0	0	0	0	0	0	0	0	0	0	0	1
"665"	-71.15	8.75	0	0	0	0	0	0	1	0	0	0	0	1
"666"	-71.05	8.75	0	0	0	0	0	0	1	0	0	0	0	1
"667"	-70.95	8.75	0	0	0	0	0	0	1	0	0	0	0	1
"668"	-70.85	8.75	0	0	0	0	0	0	1	0	0	0	0	1
"669"	-70.75	8.75	0	0	0	0	0	0	1	0	0	0	0	0
"670"	-70.65	8.75	0	0	0	0	0	0	1	0	0	0	0	0
"671"	-70.55	8.75	0	0	0	0	0	0	1	0	0	0	0	0
"672"	-82.15	8.65	0	0	0	0	0	1	0	0	0	0	0	0
"673"	-81.85	8.65	0	0	0	0	0	1	0	0	0	0	0	0
"674"	-80.95	8.65	0	0	0	0	0	1	0	0	0	0	0	0
"675"	-80.85	8.65	0	0	0	0	0	1	0	0	0	0	0	0
"676"	-80.75	8.65	0	0	0	0	0	1	0	0	0	0	0	0
"677"	-80.65	8.65	0	0	0	0	0	1	0	0	0	0	0	0
"678"	-80.15	8.65	0	0	0	0	0	1	0	0	0	0	0	0
"679"	-80.05	8.65	0	0	0	0	0	1	0	0	0	0	0	0
"680"	-77.55	8.65	0	0	0	0	0	1	0	0	0	0	0	0
"681"	-73.45	8.65	0	0	0	0	0	0	1	0	0	0	0	0
"682"	-73.35	8.65	0	0	0	0	0	0	1	0	0	0	0	0
"683"	-73.25	8.65	0	0	0	0	0	0	1	0	0	0	0	0
"684"	-73.15	8.65	0	0	0	0	0	0	1	0	0	0	0	0
"685"	-73.05	8.65	0	0	0	0	0	0	1	0	0	0	0	0
"686"	-71.45	8.65	0	0	0	0	0	0	0	0	0	0	0	1
"687"	-71.35	8.65	0	0	0	0	0	0	0	0	0	0	0	1
"688"	-71.25	8.65	0	0	0	0	0	0	1	0	0	0	0	1
"689"	-71.15	8.65	0	0	0	0	0	0	1	0	0	0	0	1
"690"	-71.05	8.65	0	0	0	0	0	0	1	0	0	0	0	1
"691"	-70.95	8.65	0	0	0	0	0	0	1	0	0	0	0	1
"692"	-70.85	8.65	0	0	0	0	0	0	1	0	0	0	0	0
"693"	-70.75	8.65	0	0	0	0	0	0	1	0	0	0	0	0
"694"	-70.65	8.65	0	0	0	0	0	0	1	0	0	0	0	0
"695"	-81.85	8.55	0	0	0	0	0	1	0	0	0	0	0	0
"696"	-81.75	8.55	0	0	0	0	0	1	0	0	0	0	0	0
"697"	-81.65	8.55	0	0	0	0	0	1	0	0	0	0	0	0
"698"	-81.55	8.55	0	0	0	0	0	1	0	0	0	0	0	0
"699"	-81.45	8.55	0	0	0	0	0	1	0	0	0	0	0	0
"700"	-81.35	8.55	0	0	0	0	0	1	0	0	0	0	0	0
"701"	-81.25	8.55	0	0	0	0	0	1	0	0	0	0	0	0
"702"	-81.15	8.55	0	0	0	0	0	1	0	0	0	0	0	0
"703"	-80.85	8.55	0	0	0	0	0	1	0	0	0	0	0	0
"704"	-77.55	8.55	0	0	0	0	0	1	0	0	0	0	0	0
"705"	-73.45	8.55	0	0	0	0	0	0	1	0	0	0	0	0
"706"	-73.35	8.55	0	0	0	0	0	0	1	0	0	0	0	0
"707"	-73.25	8.55	0	0	0	0	0	0	1	0	0	0	0	0
"708"	-73.15	8.55	0	0	0	0	0	0	1	0	0	0	0	0
"709"	-73.05	8.55	0	0	0	0	0	0	1	0	0	0	0	0
"710"	-72.95	8.55	0	0	0	0	0	0	1	0	0	0	0	0
"711"	-71.55	8.55	0	0	0	0	0	0	0	0	0	0	0	1
"712"	-71.45	8.55	0	0	0	0	0	0	0	0	0	0	0	1
"713"	-71.35	8.55	0	0	0	0	0	0	1	0	0	0	0	1
"714"	-71.25	8.55	0	0	0	0	0	0	1	0	0	0	0	1
"715"	-71.15	8.55	0	0	0	0	0	0	1	0	0	0	0	1
"716"	-71.05	8.55	0	0	0	0	0	0	1	0	0	0	0	1
"717"	-70.95	8.55	0	0	0	0	0	0	1	0	0	0	0	0
"718"	-70.85	8.55	0	0	0	0	0	0	1	0	0	0	0	0
"719"	-70.75	8.55	0	0	0	0	0	0	1	0	0	0	0	0
"720"	-73.45	8.45	0	0	0	0	0	0	1	0	0	0	0	0
"721"	-73.35	8.45	0	0	0	0	0	0	1	0	0	0	0	0
"722"	-73.25	8.45	0	0	0	0	0	0	1	0	0	0	0	0
